Id,External_ID__c,AccountId,FSLDemoTools_Service_Resource__c,ServiceTerritoryId,ParentRecordId,ActualStartTime,ArrivalWindowStartTime,ActualDuration,EarliestStartTime,Duration,DurationType,Status,DueDate,ActualEndTime,ArrivalWindowEndTime
08p0b000000MSvnAAG,,0010b00002CfRCMAA3,0Hn0b000000TgXwCAK,0Hh0b000000LFOGCA4,0WO0b000000VCVYGA4,2017-03-01T20:34:00.000Z,2017-03-01T20:34:00.000Z,14,2017-03-01T20:34:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-03T03:03:00.000Z,2017-03-01T22:34:00.000Z
08p0b000000MSvoAAG,,0010b00002CfRBhAAN,0Hn0b000000TgY2CAK,0Hh0b000000LFOGCA4,0WO0b000000VCVZGA4,2017-03-01T16:00:00.000Z,2017-03-01T16:00:00.000Z,34,2017-03-01T16:00:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-04T12:41:00.000Z,2017-03-01T17:00:00.000Z
08p0b000000MSvpAAG,,0010b00002CfRCIAA3,0Hn0b000000TgXvCAK,0Hh0b000000LFOGCA4,0WO0b000000VCVaGAO,2017-03-01T18:28:00.000Z,2017-03-01T18:28:00.000Z,150,2017-03-01T18:28:00.000Z,120,Minutes,Scheduled,2017-05-23T07:00:00.000Z,2017-03-01T20:40:00.000Z,2017-03-01T20:28:00.000Z
08p0b000000MSvqAAG,,0010b00002CfRCLAA3,0Hn0b000000TgXzCAK,0Hh0b000000LFOGCA4,0WO0b000000VCVbGAO,2017-03-01T18:31:00.000Z,2017-03-01T18:31:00.000Z,30,2017-03-01T18:31:00.000Z,60,Minutes,Scheduled,2017-05-23T07:00:00.000Z,2017-03-04T20:03:00.000Z,2017-03-01T19:31:00.000Z
08p0b000000MSvrAAG,,0010b00002CfRCrAAN,0Hn0b000000TgY2CAK,0Hh0b000000LFOGCA4,0WO0b000000VCVcGAO,2017-03-01T17:14:00.000Z,2017-03-01T17:14:00.000Z,126,2017-03-01T17:14:00.000Z,90,Minutes,Scheduled,2017-05-23T07:00:00.000Z,2017-03-04T09:05:00.000Z,2017-03-01T18:44:00.000Z
08p0b000000MSvsAAG,,0010b00002CfRBoAAN,0Hn0b000000TgXvCAK,0Hh0b000000LFOGCA4,0WO0b000000VCVdGAO,2017-03-01T21:18:00.000Z,2017-03-01T21:18:00.000Z,0,2017-03-01T21:18:00.000Z,60,Minutes,Completed,2017-03-02T16:29:00.000Z,2017-03-02T16:30:00.000Z,2017-03-01T22:18:00.000Z
08p0b000000MSvtAAG,,0010b00002CfRCXAA3,0Hn0b000000TgXzCAK,0Hh0b000000LFOGCA4,0WO0b000000VCVeGAO,2017-03-01T20:19:00.000Z,2017-03-01T20:19:00.000Z,102,2017-03-01T20:19:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-07T03:21:00.000Z,2017-03-01T22:19:00.000Z
08p0b000000MSviAAG,,0010b00002CfRCUAA3,0Hn0b000000TgXuCAK,0Hh0b000000LFOGCA4,0WO0b000000VCVTGA4,2017-03-02T20:38:00.000Z,2017-03-02T20:38:00.000Z,120,2017-03-02T20:38:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-07T05:01:00.000Z,2017-03-02T22:38:00.000Z
08p0b000000MSvjAAG,,0010b00002CfRBlAAN,0Hn0b000000TgXyCAK,0Hh0b000000LFOGCA4,0WO0b000000VCVUGA4,2017-03-02T18:21:00.000Z,2017-03-02T18:21:00.000Z,262,2017-03-02T18:21:00.000Z,120,Minutes,Completed,2017-03-07T15:50:00.000Z,2017-03-07T15:51:00.000Z,2017-03-02T20:21:00.000Z
08p0b000000MSywAAG,,0010b00002CfRCzAAN,0Hn0b000000TgXyCAK,0Hh0b000000LFOGCA4,0WO0b000000VCYhGAO,2017-02-26T16:00:00.000Z,2017-02-26T16:00:00.000Z,26,2017-02-26T16:00:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-02-28T09:56:00.000Z,2017-02-26T18:00:00.000Z
08p0b000000MSyxAAG,,0010b00002CfRCWAA3,0Hn0b000000TgY0CAK,0Hh0b000000LFOGCA4,0WO0b000000VCYiGAO,2017-02-25T17:08:00.000Z,2017-02-25T17:08:00.000Z,23,2017-02-25T17:08:00.000Z,60,Minutes,Scheduled,2017-05-23T07:00:00.000Z,2017-02-28T19:13:00.000Z,2017-02-25T18:08:00.000Z
08p0b000000MSyyAAG,,0010b00002CfRCWAA3,0Hn0b000000TgXtCAK,0Hh0b000000LFOGCA4,0WO0b000000VCYjGAO,2017-02-26T20:34:00.000Z,2017-02-26T20:34:00.000Z,73,2017-02-26T20:34:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-02-27T11:23:00.000Z,2017-02-26T22:34:00.000Z
08p0b000000MSyzAAG,,0010b00002CfRChAAN,0Hn0b000000TgXtCAK,0Hh0b000000LFOGCA4,0WO0b000000VCYkGAO,2017-02-24T22:28:00.000Z,2017-02-24T22:28:00.000Z,7,2017-02-24T22:28:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-02-26T17:49:00.000Z,2017-02-24T23:28:00.000Z
08p0b000000MSz0AAG,,0010b00002CfRBbAAN,0Hn0b000000TgY0CAK,0Hh0b000000LFOGCA4,0WO0b000000VCYlGAO,2017-02-24T19:43:00.000Z,2017-02-24T19:43:00.000Z,11,2017-02-24T19:43:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-02-26T22:50:00.000Z,2017-02-24T20:43:00.000Z
08p0b000000MSz1AAG,,0010b00002CfRClAAN,0Hn0b000000TgXyCAK,0Hh0b000000LFOGCA4,0WO0b000000VCYmGAO,2017-02-24T19:59:00.000Z,2017-02-24T19:59:00.000Z,74,2017-02-24T19:59:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-02-26T10:10:00.000Z,2017-02-24T20:59:00.000Z
08p0b000000MSz2AAG,,0010b00002CfRCmAAN,0Hn0b000000TgXyCAK,0Hh0b000000LFOGCA4,0WO0b000000VCYnGAO,2017-02-24T21:09:00.000Z,2017-02-24T21:09:00.000Z,5,2017-02-24T21:09:00.000Z,90,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-02-28T18:40:00.000Z,2017-02-24T22:39:00.000Z
08p0b000000MSz3AAG,,0010b00002CfRCVAA3,0Hn0b000000TgY1CAK,0Hh0b000000LFOGCA4,0WO0b000000VCYoGAO,2017-02-25T16:00:00.000Z,2017-02-25T16:00:00.000Z,21,2017-02-25T16:00:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-02-26T15:38:00.000Z,2017-02-25T17:00:00.000Z
08p0b000000MSz4AAG,,0010b00002CfRCLAA3,0Hn0b000000TgXuCAK,0Hh0b000000LFOGCA4,0WO0b000000VCYpGAO,2017-02-25T16:00:00.000Z,2017-02-25T16:00:00.000Z,30,2017-02-25T16:00:00.000Z,120,Minutes,Scheduled,2017-05-23T07:00:00.000Z,2017-02-28T05:23:00.000Z,2017-02-25T18:00:00.000Z
08p0b000000MSz5AAG,,0010b00002CfRC4AAN,0Hn0b000000TgY0CAK,0Hh0b000000LFOGCA4,0WO0b000000VCYqGAO,2017-02-24T21:00:00.000Z,2017-02-24T21:00:00.000Z,91,2017-02-24T21:00:00.000Z,90,Minutes,Completed,2017-02-28T02:45:00.000Z,2017-02-28T02:46:00.000Z,2017-02-24T22:30:00.000Z
08p0b000000MSz6AAG,,0010b00002CfRCKAA3,0Hn0b000000TgY2CAK,0Hh0b000000LFOGCA4,0WO0b000000VCYrGAO,2017-02-24T16:00:00.000Z,2017-02-24T16:00:00.000Z,38,2017-02-24T16:00:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-02-24T19:59:00.000Z,2017-02-24T17:00:00.000Z
08p0b000000MSz7AAG,,0010b00002CfRCMAA3,0Hn0b000000TgXuCAK,0Hh0b000000LFOGCA4,0WO0b000000VCYsGAO,2017-02-25T18:14:00.000Z,2017-02-25T18:14:00.000Z,36,2017-02-25T18:14:00.000Z,90,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-02T04:05:00.000Z,2017-02-25T19:44:00.000Z
08p0b000000MT2KAAW,,0010b00002CfRCXAA3,0Hn0b000000TgXpCAK,0Hh0b000000LFOECA4,0WO0b000000VCd9GAG,,,,2017-03-08T13:54:00.000Z,90,Minutes,Scheduled,2017-04-07T23:54:00.000Z,,
08p0b000000MT2LAAW,,0010b00002CfRCTAA3,0Hn0b000000TgXlCAK,0Hh0b000000LFOECA4,0WO0b000000VCdAGAW,,,,2017-03-08T13:54:00.000Z,60,Minutes,Scheduled,2017-04-07T23:54:00.000Z,,
08p0b000000MT2MAAW,,0010b00002CfRBhAAN,0Hn0b000000TgXrCAK,0Hh0b000000LFOECA4,0WO0b000000VCdBGAW,,,,2017-03-08T13:54:00.000Z,60,Minutes,In Progress,2017-04-07T23:54:00.000Z,,
08p0b000000MT2NAAW,,0010b00002CfRBhAAN,0Hn0b000000TgXpCAK,0Hh0b000000LFOECA4,0WO0b000000VCdCGAW,,,,2017-03-08T13:54:00.000Z,60,Minutes,Travel,2017-04-07T23:54:00.000Z,,
08p0b000000MT2OAAW,,0010b00002CfRCUAA3,0Hn0b000000TgXpCAK,0Hh0b000000LFOECA4,0WO0b000000VCdDGAW,,,,2017-03-08T13:54:00.000Z,60,Minutes,Dispatched,2017-04-07T23:54:00.000Z,,
08p0b000000MT2PAAW,,0010b00002CfRBhAAN,0Hn0b000000TgXpCAK,0Hh0b000000LFOECA4,0WO0b000000VCdEGAW,,,,2017-03-08T13:54:00.000Z,60,Minutes,Scheduled,2017-04-07T23:54:00.000Z,,
08p0b000000MT2QAAW,,0010b00002CfRCIAA3,0Hn0b000000TgXjCAK,0Hh0b000000LFOECA4,0WO0b000000VCdFGAW,,,,2017-03-08T13:55:00.000Z,60,Minutes,Scheduled,2017-04-07T23:55:00.000Z,,
08p0b000000MT2RAAW,,0010b00002CfRCnAAN,0Hn0b000000TgXlCAK,0Hh0b000000LFOECA4,0WO0b000000VCdGGAW,,,,2017-03-08T13:55:00.000Z,120,Minutes,Scheduled,2017-04-07T23:55:00.000Z,,
08p0b000000MT2SAAW,,0010b00002CfRCTAA3,0Hn0b000000TgXpCAK,0Hh0b000000LFOECA4,0WO0b000000VCdHGAW,,,,2017-03-08T13:55:00.000Z,60,Minutes,Scheduled,2017-04-07T23:55:00.000Z,,
08p0b000000MT2TAAW,,0010b00002CfRCUAA3,0Hn0b000000TgXlCAK,0Hh0b000000LFOECA4,0WO0b000000VCdIGAW,,,,2017-03-08T13:55:00.000Z,60,Minutes,Scheduled,2017-04-07T23:55:00.000Z,,
08p0b000000MT2UAAW,,0010b00002CfRCTAA3,0Hn0b000000TgXmCAK,0Hh0b000000LFOECA4,0WO0b000000VCdJGAW,,,,2017-03-08T13:55:00.000Z,60,Minutes,Travel,2017-04-07T23:55:00.000Z,,
08p0b000000MT2VAAW,,0010b00002CfRCXAA3,0Hn0b000000TgXqCAK,0Hh0b000000LFOECA4,0WO0b000000VCdKGAW,,,,2017-03-08T13:55:00.000Z,90,Minutes,Scheduled,2017-04-07T23:55:00.000Z,,
08p0b000000MT2WAAW,,0010b00002CfRCWAA3,0Hn0b000000TgXqCAK,0Hh0b000000LFOECA4,0WO0b000000VCdLGAW,,,,2017-03-08T13:55:00.000Z,90,Minutes,Scheduled,2017-04-07T23:55:00.000Z,,
08p0b000000MT2XAAW,,0010b00002CfRCUAA3,0Hn0b000000TgXpCAK,0Hh0b000000LFOECA4,0WO0b000000VCdMGAW,,,,2017-03-08T13:55:00.000Z,120,Minutes,Scheduled,2017-04-07T23:55:00.000Z,,
08p0b000000MT2YAAW,,0010b00002CfRCVAA3,0Hn0b000000TgXnCAK,0Hh0b000000LFOECA4,0WO0b000000VCdNGAW,,,,2017-03-08T13:55:00.000Z,90,Minutes,Scheduled,2017-04-07T23:55:00.000Z,,
08p0b000000MT6HAAW,,0010b00002CfRBbAAN,,0Hh0b000000LFOECA4,0WO0b000000VCh6GAG,,,,2017-03-09T13:54:00.000Z,30,Minutes,None,2017-04-05T23:54:00.000Z,,
08p0b000000MT6IAAW,,0010b00002CfRCTAA3,,0Hh0b000000LFOECA4,0WO0b000000VCh7GAG,,,,2017-03-09T13:54:00.000Z,120,Minutes,None,2017-04-05T23:54:00.000Z,,
08p0b000000MSshAAG,,0010b00002CfRBbAAN,0Hn0b000000TgY1CAK,0Hh0b000000LFOGCA4,0WO0b000000VCSSGA4,2017-03-04T17:48:00.000Z,2017-03-04T17:48:00.000Z,70,2017-03-04T17:48:00.000Z,60,Minutes,Completed,2017-03-07T12:24:00.000Z,2017-03-07T12:25:00.000Z,2017-03-04T18:48:00.000Z
08p0b000000MSsiAAG,,0010b00002CfRBbAAN,0Hn0b000000TgY2CAK,0Hh0b000000LFOGCA4,0WO0b000000VCSTGA4,2017-03-04T16:00:00.000Z,2017-03-04T16:00:00.000Z,4,2017-03-04T16:00:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-07T16:56:00.000Z,2017-03-04T17:00:00.000Z
08p0b000000MSsjAAG,,0010b00002CfRBbAAN,0Hn0b000000TgXyCAK,0Hh0b000000LFOGCA4,0WO0b000000VCSUGA4,2017-03-04T16:00:00.000Z,2017-03-04T16:00:00.000Z,169,2017-03-04T16:00:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-09T07:23:00.000Z,2017-03-04T18:00:00.000Z
08p0b000000MSskAAG,,0010b00002CfRBbAAN,0Hn0b000000TgY0CAK,0Hh0b000000LFOGCA4,0WO0b000000VCSVGA4,2017-03-04T16:00:00.000Z,2017-03-04T16:00:00.000Z,19,2017-03-04T16:00:00.000Z,60,Minutes,Scheduled,2017-05-23T07:00:00.000Z,2017-03-05T12:13:00.000Z,2017-03-04T17:00:00.000Z
08p0b000000MSslAAG,,0010b00002CfRBlAAN,0Hn0b000000TgY1CAK,0Hh0b000000LFOGCA4,0WO0b000000VCSWGA4,2017-03-04T19:57:00.000Z,2017-03-04T18:56:00.000Z,19,2017-03-04T18:56:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-05T08:58:00.000Z,2017-03-04T19:56:00.000Z
08p0b000000MSsmAAG,,0010b00002CfRBpAAN,0Hn0b000000TgXyCAK,0Hh0b000000LFOGCA4,0WO0b000000VCSXGA4,2017-02-28T21:31:00.000Z,2017-02-28T20:00:00.000Z,106,2017-02-28T20:00:00.000Z,90,Minutes,Scheduled,2017-05-23T07:00:00.000Z,2017-03-03T12:16:00.000Z,2017-02-28T21:30:00.000Z
08p0b000000MSsnAAG,,0010b00002CfRCWAA3,0Hn0b000000TgXxCAK,0Hh0b000000LFOGCA4,0WO0b000000VCSYGA4,2017-02-27T22:41:00.000Z,2017-02-27T22:41:00.000Z,17,2017-02-27T22:41:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-02T18:17:00.000Z,2017-02-27T23:41:00.000Z
08p0b000000MSsoAAG,,0010b00002CfRBhAAN,0Hn0b000000TgY2CAK,0Hh0b000000LFOGCA4,0WO0b000000VCSZGA4,2017-02-28T16:00:00.000Z,2017-02-28T16:00:00.000Z,8,2017-02-28T16:00:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-03T17:54:00.000Z,2017-02-28T17:00:00.000Z
08p0b000000MSspAAG,,0010b00002CfRC6AAN,0Hn0b000000TgY2CAK,0Hh0b000000LFOGCA4,0WO0b000000VCSaGAO,2017-02-28T18:24:00.000Z,2017-02-28T17:23:00.000Z,59,2017-02-28T17:23:00.000Z,60,Minutes,Completed,2017-03-02T15:33:00.000Z,2017-03-02T15:34:00.000Z,2017-02-28T18:23:00.000Z
08p0b000000MSsqAAG,,0010b00002CfRCsAAN,0Hn0b000000TgY2CAK,0Hh0b000000LFOGCA4,0WO0b000000VCSbGAO,2017-02-28T18:51:00.000Z,2017-02-28T18:51:00.000Z,12,2017-02-28T18:51:00.000Z,90,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-02T02:10:00.000Z,2017-02-28T20:21:00.000Z
08p0b000000MSsrAAG,,0010b00002CfRCnAAN,0Hn0b000000TgXvCAK,0Hh0b000000LFOGCA4,0WO0b000000VCScGAO,2017-02-28T16:00:00.000Z,2017-02-28T16:00:00.000Z,54,2017-02-28T16:00:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-01T04:27:00.000Z,2017-02-28T18:00:00.000Z
08p0b000000MSssAAG,,0010b00002CfRCxAAN,0Hn0b000000TgY0CAK,0Hh0b000000LFOGCA4,0WO0b000000VCSdGAO,2017-03-01T17:41:00.000Z,2017-03-01T17:41:00.000Z,169,2017-03-01T17:41:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-03T05:34:00.000Z,2017-03-01T19:41:00.000Z
08p0b000000MSvvAAG,,0010b00002CfRCiAAN,0Hn0b000000TgY2CAK,0Hh0b000000LFOGCA4,0WO0b000000VCVgGAO,2017-03-01T20:03:00.000Z,2017-03-01T20:03:00.000Z,103,2017-03-01T20:03:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-08T04:26:00.000Z,2017-03-01T22:03:00.000Z
08p0b000000MSvwAAG,,0010b00002CfRBhAAN,0Hn0b000000TgY2CAK,0Hh0b000000LFOGCA4,0WO0b000000VCVhGAO,2017-03-01T22:18:00.000Z,2017-03-01T22:18:00.000Z,25,2017-03-01T22:18:00.000Z,90,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-06T09:47:00.000Z,2017-03-01T23:48:00.000Z
08p0b000000MSvxAAG,,0010b00002CfRCTAA3,0Hn0b000000TgXvCAK,0Hh0b000000LFOGCA4,0WO0b000000VCViGAO,2017-03-01T22:28:00.000Z,2017-03-01T22:28:00.000Z,116,2017-03-01T22:28:00.000Z,60,Minutes,Completed,2017-03-03T22:54:00.000Z,2017-03-03T22:55:00.000Z,2017-03-01T23:28:00.000Z
08p0b000000MSvyAAG,,0010b00002CfRCXAA3,0Hn0b000000TgXuCAK,0Hh0b000000LFOGCA4,0WO0b000000VCVjGAO,2017-03-02T16:00:00.000Z,2017-03-02T16:00:00.000Z,101,2017-03-02T16:00:00.000Z,90,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-07T03:15:00.000Z,2017-03-02T17:30:00.000Z
08p0b000000MSvzAAG,,0010b00002CfRCFAA3,0Hn0b000000TgY0CAK,0Hh0b000000LFOGCA4,0WO0b000000VCVkGAO,2017-03-01T22:22:00.000Z,2017-03-01T22:22:00.000Z,116,2017-03-01T22:22:00.000Z,90,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-05T03:44:00.000Z,2017-03-01T23:52:00.000Z
08p0b000000MSw0AAG,,0010b00002CfRCUAA3,0Hn0b000000TgXxCAK,0Hh0b000000LFOGCA4,0WO0b000000VCVlGAO,2017-03-01T16:00:00.000Z,2017-03-01T16:00:00.000Z,34,2017-03-01T16:00:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-03T09:19:00.000Z,2017-03-01T17:00:00.000Z
08p0b000000MSw1AAG,,0010b00002CfRCVAA3,0Hn0b000000TgXvCAK,0Hh0b000000LFOGCA4,0WO0b000000VCVmGAO,2017-03-01T17:15:00.000Z,2017-03-01T17:15:00.000Z,76,2017-03-01T17:15:00.000Z,60,Minutes,Scheduled,2017-03-02T01:10:00.000Z,2017-03-02T01:11:00.000Z,2017-03-01T18:15:00.000Z
08p0b000000MSw2AAG,,0010b00002CfRBpAAN,0Hn0b000000TgXvCAK,0Hh0b000000LFOGCA4,0WO0b000000VCVnGAO,2017-02-27T16:00:00.000Z,2017-02-27T16:00:00.000Z,77,2017-02-27T16:00:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-05T09:14:00.000Z,2017-02-27T18:00:00.000Z
08p0b000000MSw3AAG,,0010b00002CfRCWAA3,,0Hh0b000000LFOGCA4,0WO0b000000VCVoGAO,,,16,2017-02-28T17:06:00.000Z,90,Minutes,Canceled,2017-05-23T07:00:00.000Z,,
08p0b000000MSw4AAG,,0010b00002CfRCDAA3,0Hn0b000000TgY1CAK,0Hh0b000000LFOGCA4,0WO0b000000VCVpGAO,2017-02-28T16:00:00.000Z,2017-02-28T16:00:00.000Z,30,2017-02-28T16:00:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-02T07:37:00.000Z,2017-02-28T17:00:00.000Z
08p0b000000MSw5AAG,,0010b00002CfRCrAAN,0Hn0b000000TgXvCAK,0Hh0b000000LFOGCA4,0WO0b000000VCVqGAO,2017-02-27T18:06:00.000Z,2017-02-27T18:06:00.000Z,41,2017-02-27T18:06:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-05T07:05:00.000Z,2017-02-27T20:06:00.000Z
08p0b000000MSw6AAG,,0010b00002CfRBhAAN,0Hn0b000000TgY1CAK,0Hh0b000000LFOGCA4,0WO0b000000VCVrGAO,2017-02-28T17:17:00.000Z,2017-02-28T17:17:00.000Z,21,2017-02-28T17:17:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-01T11:10:00.000Z,2017-02-28T19:17:00.000Z
08p0b000000MSvuAAG,,0010b00002CfRBwAAN,0Hn0b000000TgXzCAK,0Hh0b000000LFOGCA4,0WO0b000000VCVfGAO,2017-03-01T22:30:00.000Z,2017-03-01T22:30:00.000Z,70,2017-03-01T22:30:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-01T22:33:00.000Z,2017-03-01T23:30:00.000Z
08p0b000000MSz8AAG,,0010b00002CfRBrAAN,0Hn0b000000TgY0CAK,0Hh0b000000LFOGCA4,0WO0b000000VCYtGAO,2017-02-24T22:39:00.000Z,2017-02-24T22:39:00.000Z,1,2017-02-24T22:39:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-02-28T01:52:00.000Z,2017-02-24T23:39:00.000Z
08p0b000000MSz9AAG,,0010b00002CfRCMAA3,0Hn0b000000TgXzCAK,0Hh0b000000LFOGCA4,0WO0b000000VCYuGAO,2017-02-24T17:17:00.000Z,2017-02-24T17:17:00.000Z,71,2017-02-24T17:17:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-02-28T05:42:00.000Z,2017-02-24T19:17:00.000Z
08p0b000000MSzAAAW,,0010b00002CfRCMAA3,,0Hh0b000000LFOGCA4,0WO0b000000VCYvGAO,,,150,2017-02-25T20:31:00.000Z,120,Minutes,Canceled,2017-05-23T07:00:00.000Z,,
08p0b000000MSzBAAW,,0010b00002CfRCMAA3,0Hn0b000000TgY1CAK,0Hh0b000000LFOGCA4,0WO0b000000VCYwGAO,2017-02-25T17:11:00.000Z,2017-02-25T17:11:00.000Z,47,2017-02-25T17:11:00.000Z,60,Minutes,Completed,2017-02-26T09:46:00.000Z,2017-02-26T09:47:00.000Z,2017-02-25T18:11:00.000Z
08p0b000000MSzCAAW,,0010b00002CfRCyAAN,0Hn0b000000TgXzCAK,0Hh0b000000LFOGCA4,0WO0b000000VCYxGAO,2017-02-24T19:58:00.000Z,2017-02-24T19:58:00.000Z,71,2017-02-24T19:58:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-02T01:18:00.000Z,2017-02-24T21:58:00.000Z
08p0b000000MSzDAAW,,0010b00002CfRClAAN,0Hn0b000000TgXzCAK,0Hh0b000000LFOGCA4,0WO0b000000VCYyGAO,2017-03-06T19:31:00.000Z,2017-03-06T19:31:00.000Z,159,2017-03-06T19:31:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-07T19:48:00.000Z,2017-03-06T21:31:00.000Z
08p0b000000MSzEAAW,,0010b00002CfRCDAA3,0Hn0b000000TgY1CAK,0Hh0b000000LFOGCA4,0WO0b000000VCYzGAO,2017-03-07T18:25:00.000Z,2017-03-07T18:25:00.000Z,94,2017-03-07T18:25:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-10T07:14:00.000Z,2017-03-07T19:25:00.000Z
08p0b000000MSzFAAW,,0010b00002CfRCzAAN,0Hn0b000000TgXuCAK,0Hh0b000000LFOGCA4,0WO0b000000VCZ0GAO,2017-03-07T16:00:00.000Z,2017-03-07T16:00:00.000Z,88,2017-03-07T16:00:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-08T04:34:00.000Z,2017-03-07T18:00:00.000Z
08p0b000000MSzGAAW,,0010b00002CfRBrAAN,0Hn0b000000TgY1CAK,0Hh0b000000LFOGCA4,0WO0b000000VCZ1GAO,2017-03-07T20:14:00.000Z,2017-03-07T20:14:00.000Z,88,2017-03-07T20:14:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-11T19:35:00.000Z,2017-03-07T22:14:00.000Z
08p0b000000MSzHAAW,,0010b00002CfRCrAAN,0Hn0b000000TgXzCAK,0Hh0b000000LFOGCA4,0WO0b000000VCZ2GAO,2017-03-06T21:42:00.000Z,2017-03-06T21:42:00.000Z,56,2017-03-06T21:42:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-08T08:00:00.000Z,2017-03-06T22:42:00.000Z
08p0b000000MSzIAAW,,0010b00002CfRCzAAN,0Hn0b000000TgXuCAK,0Hh0b000000LFOGCA4,0WO0b000000VCZ3GAO,2017-03-07T18:03:00.000Z,2017-03-07T18:03:00.000Z,147,2017-03-07T18:03:00.000Z,120,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-09T16:09:00.000Z,2017-03-07T20:03:00.000Z
08p0b000000MSzJAAW,,0010b00002CfRCKAA3,0Hn0b000000TgXuCAK,0Hh0b000000LFOGCA4,0WO0b000000VCZ4GAO,2017-03-04T21:15:00.000Z,2017-03-04T21:15:00.000Z,73,2017-03-04T21:15:00.000Z,90,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-08T15:45:00.000Z,2017-03-04T22:45:00.000Z
08p0b000000MSzKAAW,,0010b00002CfRC0AAN,0Hn0b000000TgXxCAK,0Hh0b000000LFOGCA4,0WO0b000000VCZ5GAO,2017-03-03T22:59:00.000Z,2017-03-03T22:59:00.000Z,60,2017-03-03T22:59:00.000Z,60,Minutes,Completed,2017-05-23T07:00:00.000Z,2017-03-05T03:24:00.000Z,2017-03-03T23:59:00.000Z
08p0b000000MT2ZAAW,,0010b00002CfRC1AAN,0Hn0b000000TgXqCAK,0Hh0b000000LFOECA4,0WO0b000000VCdOGAW,,,,2017-03-08T13:55:00.000Z,60,Minutes,Scheduled,2017-04-07T23:55:00.000Z,,
08p0b000000MT2aAAG,,0010b00002CfRCsAAN,0Hn0b000000TgXmCAK,0Hh0b000000LFOECA4,0WO0b000000VCdPGAW,,,,2017-03-08T13:55:00.000Z,60,Minutes,Scheduled,2017-04-07T23:55:00.000Z,,
08p0b000000MT2bAAG,,0010b00002CfRCXAA3,0Hn0b000000TgXkCAK,0Hh0b000000LFOECA4,0WO0b000000VCdQGAW,,,,2017-03-08T13:55:00.000Z,120,Minutes,Scheduled,2017-04-07T23:55:00.000Z,,
08p0b000000MT2cAAG,,0010b00002CfRBoAAN,0Hn0b000000TgXqCAK,0Hh0b000000LFOECA4,0WO0b000000VCdRGAW,,,,2017-03-08T14:14:00.000Z,90,Minutes,Scheduled,2017-04-08T00:14:00.000Z,,
