Month,Store,Item,City,Average Age,Percent Male,Competition,Daily Revenue,Marketing Campaign,Reg Price,Discount,Price,Quantity,Cost,Profit,Profit Linear,Profit Log,Outlier
January,Chicago 3,Video Games,Chicago,49,0.521402771,Low,900,Paper Circular,50,0.1,45,20,25,400,60.14503263,4.815691375,FALSE
January,Chicago 2,Video Games,Chicago,66,0.389388896,High,0,Paper Circular,50,0.1,45,0,25,0,60,0,FALSE
January,Chicago 1,Video Games,Chicago,45,0.45313651,Low,1800,Door Buster,50,0.1,45,40,25,800,60.29006526,5.372814408,FALSE
January,Boston 2,Video Games,Boston,45,0.482318084,Low,2070,Paper Circular,50,0.1,45,46,25,920,60.33357505,5.485149276,FALSE
January,Boston 1,Video Games,Boston,32,0.581101183,Low,2295,Paper Circular,50,0.1,45,51,25,1020,60.36983321,5.568084497,FALSE
January,New York 4,Cables,New York,50,0.419708334,High,6200,Buy More & Save,20,0,20,310,10,3100,61.1240029,6.461542183,FALSE
January,New York 3,Cables,New York,64,0.55501804,Low,6040,Buy More & Save,20,0,20,302,10,3020,61.09499637,6.440527688,FALSE
January,New York 2,Cables,New York,58,0.45313651,High,7860,Buy More & Save,20,0,20,393,10,3930,61.42494561,6.652223723,FALSE
January,New York 1,Cables,New York,26,0.47489157,High,5540,Buy More & Save,20,0,20,277,10,2770,61.00435098,6.371075297,FALSE
January,Chicago 3,Cables,Chicago,36,0.508809939,High,5680,Paper Circular,20,0,20,284,10,2840,61.02973169,6.391134486,FALSE
January,Chicago 2,Cables,Chicago,59,0.370818748,High,4800,Buy More & Save,20,0,20,240,10,2400,60.87019579,6.255833523,FALSE
January,Chicago 1,Cables,Chicago,48,0.547727207,Low,8740,Buy More & Save,20,0,20,437,10,4370,61.58448151,6.737521469,FALSE
January,Boston 2,Cables,Boston,30,0.576795226,Low,9680,Buy More & Save,20,0,20,484,10,4840,61.75489485,6.81962679,FALSE
January,Boston 1,Cables,Boston,38,0.581101183,High,9420,Paper Circular,20,0,20,471,10,4710,61.70775925,6.797743004,FALSE
January,New York 4,Cameras,New York,48,0.419708334,High,66960,Bundled,300,0.1,270,248,150,29760,70.79042785,8.279453807,FALSE
January,New York 3,Cameras,New York,68,0.542493258,Normal,44280,Paper Circular,300,0.1,270,164,150,19680,67.13560551,7.947049522,FALSE
January,New York 2,Cameras,New York,48,0.56686349,Low,77220,Paper Circular,300,0.1,270,286,150,34320,72.44379985,8.394040101,FALSE
January,New York 1,Cameras,New York,29,0.493732773,Low,69390,Buy More & Save,300,0.1,270,257,150,30840,71.18201595,8.308105663,FALSE
January,Chicago 3,Cameras,Chicago,39,0.54686349,High,54810,Bundled,300,0.1,270,203,150,24360,68.83248731,8.118523028,FALSE
January,Chicago 2,Cameras,Chicago,54,0.407782587,Normal,61290,Door Buster,300,0.1,270,227,150,27240,69.87672226,8.208338264,FALSE
January,Chicago 1,Cameras,Chicago,39,0.45313651,Normal,61020,Paper Circular,300,0.1,270,226,150,27120,69.83321247,8.204789655,FALSE
January,Boston 2,Cameras,Boston,45,0.532518334,Low,52110,Door Buster,300,0.1,270,193,150,23160,68.39738941,8.077920526,FALSE
January,Boston 1,Cameras,Boston,28,0.500031364,Low,51030,Paper Circular,300,0.1,270,189,150,22680,68.22335025,8.061087269,FALSE
January,New York 4,Cell Phones,New York,39,0.526681454,Low,30960,Paper Circular,200,0.1,180,172,100,13760,64.98912255,7.659434895,FALSE
January,New York 3,Cell Phones,New York,44,0.517506742,High,19620,Buy More & Save,200,0.1,180,109,100,8720,63.16171139,7.29280313,FALSE
January,New York 2,Cell Phones,New York,36,0.541402771,High,33480,Paper Circular,200,0.1,180,186,100,14880,65.39521392,7.722330774,FALSE
January,New York 1,Cell Phones,New York,38,0.468584663,High,31680,Bundled,200,0.1,180,176,100,14080,65.10514866,7.677912919,FALSE
January,Chicago 3,Cell Phones,Chicago,45,0.458597229,Low,37980,Buy More & Save,200,0.1,180,211,100,16880,66.12037708,7.823693949,FALSE
January,Chicago 2,Cell Phones,Chicago,45,0.456776101,Low,31140,Buy More & Save,200,0.1,180,173,100,13840,65.01812908,7.664094378,FALSE
January,Chicago 1,Cell Phones,Chicago,46,0.491190061,Low,40860,Paper Circular,200,0.1,180,227,100,18160,66.58448151,7.882442182,FALSE
January,Boston 2,Cell Phones,Boston,45,0.488634928,Low,28800,Paper Circular,200,0.1,180,160,100,12800,64.64104423,7.601306538,FALSE
January,Boston 1,Cell Phones,Boston,32,0.587364881,High,25200,Paper Circular,200,0.1,180,140,100,11200,64.06091371,7.493979528,FALSE
January,New York 4,Computers,New York,25,0.520291666,High,33440,Buy More & Save,1100,0.2,880,38,550,12540,64.54677302,7.584812097,FALSE
January,New York 3,Computers,New York,62,0.542493258,High,27280,Paper Circular,1100,0.2,880,31,550,10230,63.70920957,7.421167678,FALSE
January,New York 2,Computers,New York,58,0.56686349,Normal,44000,Paper Circular,1100,0.2,880,50,550,16500,65.98259608,7.805393081,FALSE
January,New York 1,Computers,New York,15,0.512538396,Low,35200,Bundled,1100,0.2,880,40,550,13200,64.78607687,7.626039525,FALSE
January,Chicago 3,Computers,Chicago,33,0.534075904,High,34320,Paper Circular,1100,0.2,880,39,550,12870,64.66642495,7.605690118,FALSE
January,Chicago 2,Computers,Chicago,55,0.383223899,Low,29920,Buy More & Save,1100,0.2,880,34,550,11220,64.06816534,7.495413532,FALSE
January,Chicago 1,Computers,Chicago,29,0.50373528,High,28160,Paper Circular,1100,0.2,880,32,550,10560,63.82886149,7.446685968,FALSE
January,Boston 2,Computers,Boston,27,0.538787358,Low,74800,Paper Circular,1100,0.2,880,85,550,28050,70.17041334,8.231890121,FALSE
January,Boston 1,Computers,Boston,40,0.543795445,High,53680,Door Buster,1100,0.2,880,61,550,20130,67.29876722,7.965221176,FALSE
January,New York 4,DVD Players,New York,28,0.513934804,Normal,10665,Bundled,150,0.1,135,79,75,4740,61.71863669,6.802846251,FALSE
January,New York 3,DVD Players,New York,62,0.586681454,Low,8235,Buy More & Save,150,0.1,135,61,75,3660,61.32704859,6.595015174,FALSE
January,New York 2,DVD Players,New York,54,0.541402771,High,10935,Buy More & Save,150,0.1,135,81,75,4860,61.76214648,6.822941263,FALSE
January,New York 1,DVD Players,New York,46,0.52510843,Normal,15390,Buy More & Save,150,0.1,135,114,75,6840,62.48005801,7.09762521,FALSE
January,Chicago 3,DVD Players,Chicago,29,0.49626472,Low,27810,Buy More & Save,150,0.1,135,206,75,12360,64.48150834,7.573191287,FALSE
January,Chicago 2,DVD Players,Chicago,66,0.469181252,High,19845,Paper Circular,150,0.1,135,147,75,8820,63.19796954,7.301968094,FALSE
January,Chicago 1,DVD Players,Chicago,36,0.541402771,High,18900,Buy More & Save,150,0.1,135,140,75,8400,63.04568528,7.262752578,FALSE
January,Boston 2,DVD Players,Boston,41,0.570392612,High,13635,Buy More & Save,150,0.1,135,101,75,6060,62.19724438,7.000307776,FALSE
January,Boston 1,DVD Players,Boston,36,0.556204555,High,14040,Paper Circular,150,0.1,135,104,75,6240,62.26250906,7.023834099,FALSE
January,New York 4,Headphones,New York,34,0.501302242,Low,23240,Buy More & Save,70,0,70,332,35,11620,64.21319797,7.523569077,FALSE
January,New York 3,Headphones,New York,69,0.492393568,High,16380,Bundled,70,0.1,63,260,35,7280,62.63959391,7.147734039,FALSE
January,New York 2,Headphones,New York,61,0.528809939,Normal,26390,Paper Circular,70,0,70,377,35,13195,64.78426396,7.625735013,FALSE
January,New York 1,Headphones,New York,42,0.493732773,Low,38850,Buy More & Save,70,0,70,555,35,19425,67.04314721,7.936566905,FALSE
January,Chicago 3,Headphones,Chicago,57,0.54686349,Normal,10990,Bundled,70,0,70,157,35,5495,61.99238579,6.921642944,FALSE
January,Chicago 2,Headphones,Chicago,47,0.469181252,Low,8890,Buy More & Save,70,0,70,127,35,4445,61.61167513,6.751198918,FALSE
January,Chicago 1,Headphones,Chicago,34,0.478597229,High,12670,Buy More & Save,70,0,70,181,35,6335,62.29695431,7.035978596,FALSE
January,Boston 2,Headphones,Boston,32,0.576795226,Low,14630,Bundled,70,0,70,209,35,7315,62.65228426,7.151589004,FALSE
January,Boston 1,Headphones,Boston,37,0.556204555,Low,16240,Buy More & Save,70,0,70,232,35,8120,62.94416244,7.235503913,FALSE
January,New York 4,Home Audio,New York,56,0.533108763,High,42800,Door Buster,400,0,400,107,200,21400,67.75924583,8.014394875,FALSE
January,New York 3,Home Audio,New York,45,0.573934804,High,35200,Door Buster,400,0,400,88,200,17600,66.38143582,7.857266475,FALSE
January,New York 2,Home Audio,New York,60,0.541402771,High,50800,Bundled,400,0,400,127,200,25400,69.20957215,8.15212555,FALSE
January,New York 1,Home Audio,New York,42,0.462257696,High,53200,Bundled,400,0,400,133,200,26600,69.64467005,8.189228689,FALSE
January,Chicago 3,Home Audio,Chicago,58,0.426688559,High,25600,Paper Circular,400,0,400,64,200,12800,64.64104423,7.601306538,FALSE
January,Chicago 2,Home Audio,Chicago,38,0.395534346,Normal,19600,Buy More & Save,400,0,400,49,200,9800,63.55329949,7.386652518,FALSE
January,Chicago 1,Home Audio,Chicago,53,0.491190061,High,31200,Paper Circular,400,0,400,78,200,15600,65.65627266,7.760310688,FALSE
January,Boston 2,Home Audio,Boston,39,0.576795226,High,42000,Bundled,400,0,400,105,200,21000,67.6142132,7.999229167,FALSE
January,Boston 1,Home Audio,Boston,42,0.587364881,High,46800,Buy More & Save,400,0,400,117,200,23400,68.48440899,8.086206771,FALSE
January,New York 4,Tablets,New York,55,0.432393568,High,52290,Buy More & Save,700,0.1,630,83,350,23240,68.42639594,8.08069211,FALSE
January,New York 3,Tablets,New York,52,0.492393568,Low,47880,Paper Circular,700,0.1,630,76,350,21280,67.71573604,8.009875133,FALSE
January,New York 2,Tablets,New York,64,0.491190061,Low,68040,Paper Circular,700,0.1,630,108,350,30240,70.96446701,8.292314219,FALSE
January,New York 1,Tablets,New York,35,0.44952663,High,41580,Buy More & Save,700,0.1,630,66,350,18480,66.70050761,7.896481991,FALSE
January,Chicago 3,Tablets,Chicago,32,0.452272793,Low,40320,Paper Circular,700,0.1,630,64,350,17920,66.49746193,7.871749005,FALSE
January,Chicago 2,Tablets,Chicago,39,0.358284646,High,34020,Buy More & Save,700,0.1,630,54,350,15120,65.4822335,7.735191186,FALSE
January,Chicago 1,Tablets,Chicago,48,0.573311441,Low,49140,Buy More & Save,700,0.1,630,78,350,21840,67.91878173,8.030753154,FALSE
January,Boston 2,Tablets,Boston,38,0.551365072,Low,100800,Bundled,700,0.1,630,160,350,44800,76.24365482,8.608225594,FALSE
January,Boston 1,Tablets,Boston,39,0.581101183,High,62370,Paper Circular,700,0.1,630,99,350,27720,70.05076142,8.222378073,FALSE
January,New York 4,TVs,New York,33,0.520291666,High,8100,Buy More & Save,1000,0.1,900,9,500,3600,61.30529369,6.581729605,FALSE
January,New York 3,TVs,New York,50,0.498697758,High,16200,Bundled,1000,0.1,900,18,500,7200,62.61058738,7.138852638,FALSE
January,New York 2,TVs,New York,46,0.50373528,High,11700,Paper Circular,1000,0.1,900,13,500,5200,61.88542422,6.877291573,FALSE
January,New York 1,TVs,New York,27,0.47489157,High,19800,Bundled,1000,0.1,900,22,500,8800,63.19071791,7.300143442,FALSE
January,Chicago 3,TVs,Chicago,58,0.515098387,High,21600,Buy More & Save,1000,0.1,900,24,500,9600,63.48078318,7.370079588,FALSE
January,Chicago 2,TVs,Chicago,42,0.370818748,Low,25200,Buy More & Save,1000,0.1,900,28,500,11200,64.06091371,7.493979528,FALSE
January,Chicago 1,TVs,Chicago,47,0.50373528,High,28800,Bundled,1000,0.1,900,32,500,12800,64.64104423,7.601306538,FALSE
January,Boston 2,TVs,Boston,41,0.507481666,High,20700,Bundled,1000,0.1,900,23,500,9200,63.33575054,7.335871931,FALSE
January,Boston 1,TVs,Boston,48,0.587364881,High,15300,Buy More & Save,1000,0.1,900,17,500,6800,62.46555475,7.092911069,FALSE
January,New York 4,Video Games,New York,28,0.406891237,Low,1215,Bundled,50,0.1,45,27,25,540,60.19579405,5.056903033,FALSE
January,New York 3,Video Games,New York,48,0.573934804,High,0,Paper Circular,50,0.1,45,0,25,0,60,0,FALSE
January,New York 1,Video Games,New York,31,0.563336776,Low,2520,Buy More & Save,50,0.1,45,56,25,1120,60.40609137,5.643256874,FALSE
January,Chicago 3,Video Games,Chicago,31,0.48373528,High,765,Buy More & Save,50,0.1,45,17,25,340,60.12327774,4.685065382,FALSE
January,Chicago 2,Video Games,Chicago,41,0.413893214,Normal,0,Paper Circular,50,0.1,45,0,25,0,60,0,FALSE
January,Chicago 1,Video Games,Chicago,25,0.56045318,High,1530,Buy More & Save,50,0.1,45,34,25,680,60.24655547,5.242188414,FALSE
January,Boston 2,Video Games,Boston,29,0.488634928,Low,1935,Paper Circular,50,0.1,45,43,25,860,60.31182016,5.430942764,FALSE
January,Boston 1,Video Games,Boston,24,0.599968636,Low,2385,Paper Circular,50,0.1,45,53,25,1060,60.38433648,5.599002102,FALSE
January,New York 4,Cables,New York,38,0.501302242,High,6060,Buy More & Save,20,0,20,303,10,3030,61.09862219,6.443184744,FALSE
January,New York 3,Cables,New York,67,0.55501804,High,4780,Bundled,20,0,20,239,10,2390,60.86656998,6.252477532,FALSE
January,New York 2,Cables,New York,38,0.56045318,High,7440,Paper Circular,20,0,20,372,10,3720,61.34880348,6.608084708,FALSE
January,New York 1,Cables,New York,38,0.512538396,Low,6960,Door Buster,20,0,20,348,10,3480,61.2617839,6.55448094,FALSE
January,Chicago 3,Cables,Chicago,57,0.527727207,Normal,6420,Buy More & Save,20,0,20,321,10,3210,61.16388687,6.489568302,FALSE
January,Chicago 2,Cables,Chicago,51,0.364570044,Low,5160,Buy More & Save,20,0,20,258,10,2580,60.93546048,6.313961879,FALSE
January,Chicago 1,Cables,Chicago,42,0.56686349,Low,8240,Buy More & Save,20,0,20,412,10,4120,61.49383611,6.690172172,FALSE
January,Boston 2,Cables,Boston,48,0.469607388,Low,9940,Buy More & Save,20,0,20,497,10,4970,61.80203046,6.840930508,FALSE
January,Boston 1,Cables,Boston,42,0.612703408,Low,10640,Bundled,20,0,20,532,10,5320,61.92893401,6.895629067,FALSE
January,New York 4,Cameras,New York,34,0.49501804,Low,79110,Buy More & Save,300,0.1,270,293,150,35160,72.74836838,8.413475626,FALSE
January,New York 3,Cameras,New York,45,0.536244665,High,45360,Buy More & Save,300,0.1,270,168,150,20160,67.30964467,7.966418137,FALSE
January,New York 2,Cameras,New York,60,0.497466619,High,71550,Door Buster,300,0.1,270,265,150,31800,71.53009427,8.332743872,FALSE
January,New York 1,Cameras,New York,34,0.518817466,Low,66150,Paper Circular,300,0.1,270,245,150,29400,70.65989848,8.269671633,FALSE
January,Chicago 3,Cameras,Chicago,56,0.515098387,Low,62370,Buy More & Save,300,0.1,270,231,150,27720,70.05076142,8.222378073,FALSE
January,Chicago 2,Cameras,Chicago,54,0.358284646,High,60750,Paper Circular,300,0.1,270,225,150,27000,69.78970268,8.20122531,FALSE
January,Chicago 1,Cameras,Chicago,45,0.547727207,Low,71010,Bundled,300,0.1,270,263,150,31560,71.44307469,8.326654762,FALSE
January,Boston 2,Cameras,Boston,33,0.576795226,Low,53730,Buy More & Save,300,0.1,270,199,150,23880,68.65844815,8.102527304,FALSE
January,Boston 1,Cameras,Boston,41,0.556204555,Low,46980,Paper Circular,300,0.1,270,174,150,20880,67.57070341,7.994623088,FALSE
January,New York 4,Cell Phones,New York,28,0.488749723,Low,31680,Paper Circular,200,0.1,180,176,100,14080,65.10514866,7.677912919,FALSE
January,New York 3,Cell Phones,New York,58,0.511250277,Normal,24480,Buy More & Save,200,0.1,180,136,100,10880,63.9448876,7.470680545,FALSE
January,New York 2,Cell Phones,New York,66,0.484901613,High,29700,Paper Circular,200,0.1,180,165,100,13200,64.78607687,7.626039525,FALSE
January,New York 1,Cell Phones,New York,38,0.506267227,Normal,37260,Door Buster,200,0.1,180,207,100,16560,66.00435098,7.808310539,FALSE
January,Chicago 3,Cell Phones,Chicago,30,0.515098387,Low,36000,Buy More & Save,200,0.1,180,200,100,16000,65.80130529,7.780660095,FALSE
January,Chicago 2,Cell Phones,Chicago,51,0.364570044,High,27360,Buy More & Save,200,0.1,180,152,100,12160,64.40899202,7.56007911,FALSE
January,Chicago 1,Cell Phones,Chicago,28,0.484901613,Low,41220,Buy More & Save,200,0.1,180,229,100,18320,66.64249456,7.889492741,FALSE
January,Boston 2,Cell Phones,Boston,55,0.501212642,High,23040,Door Buster,200,0.1,180,128,100,10240,63.71283539,7.421952982,FALSE
January,Boston 1,Cell Phones,Boston,24,0.612703408,High,24840,Buy More & Save,200,0.1,180,138,100,11040,64.00290065,7.482414456,FALSE
January,New York 4,Computers,New York,40,0.513934804,High,23760,Paper Circular,1100,0.1,990,24,550,10560,63.82886149,7.446685968,FALSE
January,New York 3,Computers,New York,48,0.486065196,Low,34320,Paper Circular,1100,0.2,880,39,550,12870,64.66642495,7.605690118,FALSE
January,New York 2,Computers,New York,51,0.45313651,Normal,41360,Paper Circular,1100,0.2,880,47,550,15510,65.62364032,7.755660191,FALSE
January,New York 1,Computers,New York,42,0.506267227,High,24640,Paper Circular,1100,0.2,880,28,550,9240,63.35025381,7.339358958,FALSE
January,Chicago 3,Computers,Chicago,36,0.527727207,Low,38720,Bundled,1100,0.2,880,44,550,14520,65.26468455,7.702645905,FALSE
January,Chicago 2,Computers,Chicago,38,0.438335738,Normal,29920,Paper Circular,1100,0.2,880,34,550,11220,64.06816534,7.495413532,FALSE
January,Chicago 1,Computers,Chicago,32,0.45313651,High,36960,Paper Circular,1100,0.2,880,42,550,13860,65.02538071,7.665255041,FALSE
January,Boston 2,Computers,Boston,28,0.475977008,High,60720,Bundled,1100,0.2,880,69,550,22770,68.2559826,8.064270476,FALSE
January,Boston 1,Computers,Boston,35,0.568629291,High,57200,Bundled,1100,0.2,880,65,550,21450,67.77737491,8.016270625,FALSE
January,New York 4,DVD Players,New York,42,0.451250277,Low,11205,Buy More & Save,150,0.1,135,83,75,4980,61.80565627,6.842546104,FALSE
January,New York 3,DVD Players,New York,74,0.492393568,High,6750,Door Buster,150,0.1,135,50,75,3000,61.08774474,6.435187079,FALSE
January,New York 2,DVD Players,New York,59,0.547727207,High,11070,Buy More & Save,150,0.1,135,82,75,4920,61.78390138,6.832803456,FALSE
January,New York 1,DVD Players,New York,23,0.506267227,High,13365,Buy More & Save,150,0.1,135,99,75,5940,62.15373459,6.984232068,FALSE
January,Chicago 3,DVD Players,Chicago,45,0.464901613,High,24975,Paper Circular,150,0.1,135,185,75,11100,64.02465555,7.486770882,FALSE
January,Chicago 2,DVD Players,Chicago,62,0.383223899,Low,22005,Bundled,150,0.1,135,163,75,9780,63.54604786,7.385010519,FALSE
January,Chicago 1,DVD Players,Chicago,34,0.547727207,High,29025,Buy More & Save,150,0.1,135,215,75,12900,64.67730239,7.607561501,FALSE
January,Boston 2,DVD Players,Boston,35,0.532518334,Low,17280,Buy More & Save,150,0.1,135,128,75,7680,62.78462654,7.190726032,FALSE
January,Boston 1,DVD Players,Boston,25,0.531370709,High,11340,Paper Circular,150,0.1,135,84,75,5040,61.82741117,6.852172071,FALSE
January,New York 4,Headphones,New York,35,0.520291666,Normal,21700,Buy More & Save,70,0,70,310,35,10850,63.93401015,7.468461238,FALSE
January,New York 3,Headphones,New York,68,0.523755335,High,13930,Paper Circular,70,0,70,199,35,6965,62.52538071,7.112181178,FALSE
January,New York 2,Headphones,New York,42,0.491190061,High,22890,Paper Circular,70,0,70,327,35,11445,64.14974619,7.511372202,FALSE
January,New York 1,Headphones,New York,33,0.52510843,High,32760,Bundled,70,0,70,468,35,16380,65.93908629,7.799526204,FALSE
January,Chicago 3,Headphones,Chicago,30,0.452272793,Low,11970,Buy More & Save,70,0,70,171,35,5985,62.17005076,6.990298199,FALSE
January,Chicago 2,Headphones,Chicago,34,0.401664262,Low,7210,Buy More & Save,70,0,70,103,35,3605,61.3071066,6.582845162,FALSE
January,Chicago 1,Headphones,Chicago,24,0.51626472,High,13440,Bundled,70,0,70,192,35,6720,62.43654822,7.083399022,FALSE
