"Order.External_Id__c","PricebookEntry.External_Id__c","Product.Name","Quantity","UnitPrice","External_Id__c","LastProcessedDate","analyticsdemo_batch_id__c"
"MFG_Order.802","MFG_Custom.3","Backhoe Attachment R2",3,14760,"MFG_OrderItem.1132","2019-10-24","20191024191458752523"
"MFG_Order.803","MFG_Custom.3","Backhoe Attachment R2",3,14760,"MFG_OrderItem.1133","2019-10-24","20191024191458752523"
"MFG_Order.804","MFG_Custom.3","Backhoe Attachment R2",3,14760,"MFG_OrderItem.1134","2019-10-24","20191024191458752523"
"MFG_Order.805","MFG_Custom.3","Backhoe Attachment R2",3,14760,"MFG_OrderItem.1135","2019-10-24","20191024191458752523"
"MFG_Order.733","MFG_Custom.6","Trencher T48",27,4736,"MFG_OrderItem.1136","2019-10-24","20191024191458752523"
"MFG_Order.734","MFG_Custom.6","Trencher T48",30,4736,"MFG_OrderItem.1137","2019-10-24","20191024191458752523"
"MFG_Order.735","MFG_Custom.6","Trencher T48",28,4736,"MFG_OrderItem.1138","2019-10-24","20191024191458752523"
"MFG_Order.736","MFG_Custom.6","Trencher T48",26,4736,"MFG_OrderItem.1139","2019-10-24","20191024191458752523"
"MFG_Order.765","MFG_Custom.6","Trencher T48",27,4736,"MFG_OrderItem.1140","2019-10-24","20191024191458752523"
"MFG_Order.766","MFG_Custom.6","Trencher T48",26,4736,"MFG_OrderItem.1141","2019-10-24","20191024191458752523"
"MFG_Order.767","MFG_Custom.6","Trencher T48",31,4736,"MFG_OrderItem.1142","2019-10-24","20191024191458752523"
"MFG_Order.768","MFG_Custom.6","Trencher T48",31,4736,"MFG_OrderItem.1143","2019-10-24","20191024191458752523"
"MFG_Order.769","MFG_Custom.6","Trencher T48",30,4736,"MFG_OrderItem.1144","2019-10-24","20191024191458752523"
"MFG_Order.770","MFG_Custom.6","Trencher T48",30,4736,"MFG_OrderItem.1145","2019-10-24","20191024191458752523"
"MFG_Order.771","MFG_Custom.6","Trencher T48",28,4736,"MFG_OrderItem.1146","2019-10-24","20191024191458752523"
"MFG_Order.3516","MFG_Custom.4","Pickup Broom PB200",10,7350,"MFG_OrderItem.1147","2019-10-24","20191024191458752523"
"MFG_Order.3517","MFG_Custom.4","Pickup Broom PB200",12,7350,"MFG_OrderItem.1148","2019-10-24","20191024191458752523"
"MFG_Order.3518","MFG_Custom.4","Pickup Broom PB200",12,7350,"MFG_OrderItem.1149","2019-10-24","20191024191458752523"
"MFG_Order.3519","MFG_Custom.4","Pickup Broom PB200",11,7350,"MFG_OrderItem.1150","2019-10-24","20191024191458752523"
"MFG_Order.3520","MFG_Custom.4","Pickup Broom PB200",11,7350,"MFG_OrderItem.1151","2019-10-24","20191024191458752523"
"MFG_Order.3521","MFG_Custom.4","Pickup Broom PB200",12,7350,"MFG_OrderItem.1152","2019-10-24","20191024191458752523"
"MFG_Order.3522","MFG_Custom.4","Pickup Broom PB200",10,7350,"MFG_OrderItem.1153","2019-10-24","20191024191458752523"
"MFG_Order.3523","MFG_Custom.4","Pickup Broom PB200",10,7350,"MFG_OrderItem.1154","2019-10-24","20191024191458752523"
"MFG_Order.2920","MFG_Custom.4","Pickup Broom PB200",12,7350,"MFG_OrderItem.1155","2019-10-24","20191024191458752523"
"MFG_Order.2921","MFG_Custom.4","Pickup Broom PB200",12,7350,"MFG_OrderItem.1156","2019-10-24","20191024191458752523"
"MFG_Order.2922","MFG_Custom.4","Pickup Broom PB200",11,7350,"MFG_OrderItem.1157","2019-10-24","20191024191458752523"
"MFG_Order.2923","MFG_Custom.4","Pickup Broom PB200",11,7350,"MFG_OrderItem.1158","2019-10-24","20191024191458752523"
"MFG_Order.2924","MFG_Custom.4","Pickup Broom PB200",10,7350,"MFG_OrderItem.1159","2019-10-24","20191024191458752523"
"MFG_Order.2925","MFG_Custom.4","Pickup Broom PB200",10,7350,"MFG_OrderItem.1160","2019-10-24","20191024191458752523"
"MFG_Order.2926","MFG_Custom.4","Pickup Broom PB200",11,7350,"MFG_OrderItem.1161","2019-10-24","20191024191458752523"
"MFG_Order.3201","MFG_Custom.11","Ripper 37",16,1460,"MFG_OrderItem.1162","2019-10-24","20191024191458752523"
"MFG_Order.3188","MFG_Custom.11","Ripper 37",16,1460,"MFG_OrderItem.1163","2019-10-24","20191024191458752523"
"MFG_Order.3238","MFG_Custom.11","Ripper 37",17,1460,"MFG_OrderItem.1164","2019-10-24","20191024191458752523"
"MFG_Order.550","MFG_Custom.13","Ripper 34",35,1053,"MFG_OrderItem.1165","2019-10-24","20191024191458752523"
"MFG_Order.566","MFG_Custom.13","Ripper 34",29,1053,"MFG_OrderItem.1166","2019-10-24","20191024191458752523"
"MFG_Order.567","MFG_Custom.13","Ripper 34",29,1053,"MFG_OrderItem.1167","2019-10-24","20191024191458752523"
"MFG_Order.568","MFG_Custom.13","Ripper 34",34,1053,"MFG_OrderItem.1168","2019-10-24","20191024191458752523"
"MFG_Order.3669","MFG_Custom.4","Pickup Broom PB200",4,7425,"MFG_OrderItem.1169","2019-10-24","20191024191458752523"
"MFG_Order.3670","MFG_Custom.4","Pickup Broom PB200",4,7425,"MFG_OrderItem.1170","2019-10-24","20191024191458752523"
"MFG_Order.3671","MFG_Custom.4","Pickup Broom PB200",4,7425,"MFG_OrderItem.1171","2019-10-24","20191024191458752523"
"MFG_Order.3672","MFG_Custom.4","Pickup Broom PB200",4,7425,"MFG_OrderItem.1172","2019-10-24","20191024191458752523"
"MFG_Order.3706","MFG_Custom.4","Pickup Broom PB200",4,7425,"MFG_OrderItem.1173","2019-10-24","20191024191458752523"
"MFG_Order.3707","MFG_Custom.4","Pickup Broom PB200",4,7425,"MFG_OrderItem.1174","2019-10-24","20191024191458752523"
"MFG_Order.3708","MFG_Custom.4","Pickup Broom PB200",4,7425,"MFG_OrderItem.1175","2019-10-24","20191024191458752523"
"MFG_Order.3709","MFG_Custom.4","Pickup Broom PB200",4,7425,"MFG_OrderItem.1176","2019-10-24","20191024191458752523"
"MFG_Order.3710","MFG_Custom.4","Pickup Broom PB200",4,7425,"MFG_OrderItem.1177","2019-10-24","20191024191458752523"
"MFG_Order.3711","MFG_Custom.4","Pickup Broom PB200",4,7425,"MFG_OrderItem.1178","2019-10-24","20191024191458752523"
"MFG_Order.3712","MFG_Custom.4","Pickup Broom PB200",4,7425,"MFG_OrderItem.1179","2019-10-24","20191024191458752523"
"MFG_Order.3713","MFG_Custom.4","Pickup Broom PB200",4,7425,"MFG_OrderItem.1180","2019-10-24","20191024191458752523"
"MFG_Order.3714","MFG_Custom.4","Pickup Broom PB200",4,7425,"MFG_OrderItem.1181","2019-10-24","20191024191458752523"
"MFG_Order.3715","MFG_Custom.4","Pickup Broom PB200",4,7425,"MFG_OrderItem.1182","2019-10-24","20191024191458752523"
"MFG_Order.3716","MFG_Custom.4","Pickup Broom PB200",4,7425,"MFG_OrderItem.1183","2019-10-24","20191024191458752523"
"MFG_Order.4314","MFG_Custom.11","Ripper 37",5,1680,"MFG_OrderItem.1184","2019-10-24","20191024191458752523"
"MFG_Order.4315","MFG_Custom.11","Ripper 37",5,1680,"MFG_OrderItem.1185","2019-10-24","20191024191458752523"
"MFG_Order.4316","MFG_Custom.11","Ripper 37",5,1680,"MFG_OrderItem.1186","2019-10-24","20191024191458752523"
"MFG_Order.4317","MFG_Custom.11","Ripper 37",5,1680,"MFG_OrderItem.1187","2019-10-24","20191024191458752523"
"MFG_Order.4318","MFG_Custom.11","Ripper 37",5,1680,"MFG_OrderItem.1188","2019-10-24","20191024191458752523"
"MFG_Order.4319","MFG_Custom.11","Ripper 37",5,1680,"MFG_OrderItem.1189","2019-10-24","20191024191458752523"
"MFG_Order.4320","MFG_Custom.11","Ripper 37",5,1680,"MFG_OrderItem.1190","2019-10-24","20191024191458752523"
"MFG_Order.4321","MFG_Custom.11","Ripper 37",5,1680,"MFG_OrderItem.1191","2019-10-24","20191024191458752523"
"MFG_Order.3551","MFG_Custom.11","Ripper 37",5,1680,"MFG_OrderItem.1192","2019-10-24","20191024191458752523"
"MFG_Order.3553","MFG_Custom.11","Ripper 37",5,1680,"MFG_OrderItem.1193","2019-10-24","20191024191458752523"
"MFG_Order.3873","MFG_Custom.7","Trencher T60",2,7200,"MFG_OrderItem.1194","2019-10-24","20191024191458752523"
"MFG_Order.3911","MFG_Custom.7","Trencher T60",2,7200,"MFG_OrderItem.1195","2019-10-24","20191024191458752523"
"MFG_Order.3912","MFG_Custom.7","Trencher T60",2,7200,"MFG_OrderItem.1196","2019-10-24","20191024191458752523"
"MFG_Order.3913","MFG_Custom.7","Trencher T60",2,7200,"MFG_OrderItem.1197","2019-10-24","20191024191458752523"
"MFG_Order.3914","MFG_Custom.7","Trencher T60",2,7200,"MFG_OrderItem.1198","2019-10-24","20191024191458752523"
"MFG_Order.3915","MFG_Custom.7","Trencher T60",2,7200,"MFG_OrderItem.1199","2019-10-24","20191024191458752523"
"MFG_Order.3916","MFG_Custom.7","Trencher T60",2,7200,"MFG_OrderItem.1200","2019-10-24","20191024191458752523"
"MFG_Order.3917","MFG_Custom.7","Trencher T60",2,7200,"MFG_OrderItem.1201","2019-10-24","20191024191458752523"
"MFG_Order.3918","MFG_Custom.7","Trencher T60",2,7200,"MFG_OrderItem.1202","2019-10-24","20191024191458752523"
"MFG_Order.3919","MFG_Custom.7","Trencher T60",2,7200,"MFG_OrderItem.1203","2019-10-24","20191024191458752523"
"MFG_Order.2660","MFG_Custom.141","Compactor 9000",8,7695,"MFG_OrderItem.1204","2019-10-24","20191024191458752523"
"MFG_Order.2661","MFG_Custom.141","Compactor 9000",8,7695,"MFG_OrderItem.1205","2019-10-24","20191024191458752523"
"MFG_Order.2662","MFG_Custom.141","Compactor 9000",7,7695,"MFG_OrderItem.1206","2019-10-24","20191024191458752523"
"MFG_Order.2663","MFG_Custom.141","Compactor 9000",7,7695,"MFG_OrderItem.1207","2019-10-24","20191024191458752523"
"MFG_Order.2664","MFG_Custom.141","Compactor 9000",7,7695,"MFG_OrderItem.1208","2019-10-24","20191024191458752523"
"MFG_Order.2665","MFG_Custom.141","Compactor 9000",7,7695,"MFG_OrderItem.1209","2019-10-24","20191024191458752523"
"MFG_Order.960","MFG_Custom.154","Hammer H700",29,4140,"MFG_OrderItem.1210","2019-10-24","20191024191458752523"
"MFG_Order.961","MFG_Custom.154","Hammer H700",24,4140,"MFG_OrderItem.1211","2019-10-24","20191024191458752523"
"MFG_Order.962","MFG_Custom.154","Hammer H700",27,4140,"MFG_OrderItem.1212","2019-10-24","20191024191458752523"
"MFG_Order.963","MFG_Custom.154","Hammer H700",25,4140,"MFG_OrderItem.1213","2019-10-24","20191024191458752523"
"MFG_Order.964","MFG_Custom.154","Hammer H700",25,4140,"MFG_OrderItem.1214","2019-10-24","20191024191458752523"
"MFG_Order.965","MFG_Custom.154","Hammer H700",29,4140,"MFG_OrderItem.1215","2019-10-24","20191024191458752523"
"MFG_Order.3195","MFG_Custom.10","Compactor 9500",9,13000,"MFG_OrderItem.1216","2019-10-24","20191024191458752523"
"MFG_Order.3196","MFG_Custom.10","Compactor 9500",8,13000,"MFG_OrderItem.1217","2019-10-24","20191024191458752523"
"MFG_Order.3197","MFG_Custom.10","Compactor 9500",8,13000,"MFG_OrderItem.1218","2019-10-24","20191024191458752523"
"MFG_Order.3198","MFG_Custom.10","Compactor 9500",8,13000,"MFG_OrderItem.1219","2019-10-24","20191024191458752523"
"MFG_Order.3199","MFG_Custom.10","Compactor 9500",8,13000,"MFG_OrderItem.1220","2019-10-24","20191024191458752523"
"MFG_Order.3200","MFG_Custom.10","Compactor 9500",8,13000,"MFG_OrderItem.1221","2019-10-24","20191024191458752523"
"MFG_Order.4651","MFG_Custom.142","Ripper 19",54,584,"MFG_OrderItem.1222","2019-10-24","20191024191458752523"
"MFG_Order.806","MFG_Custom.3","Backhoe Attachment R2",3,14760,"MFG_OrderItem.1223","2019-10-24","20191024191458752523"
"MFG_Order.835","MFG_Custom.3","Backhoe Attachment R2",3,14760,"MFG_OrderItem.1224","2019-10-24","20191024191458752523"
"MFG_Order.836","MFG_Custom.3","Backhoe Attachment R2",3,14760,"MFG_OrderItem.1225","2019-10-24","20191024191458752523"
"MFG_Order.837","MFG_Custom.3","Backhoe Attachment R2",3,14760,"MFG_OrderItem.1226","2019-10-24","20191024191458752523"
"MFG_Order.838","MFG_Custom.3","Backhoe Attachment R2",9,14760,"MFG_OrderItem.1227","2019-10-24","20191024191458752523"
"MFG_Order.839","MFG_Custom.3","Backhoe Attachment R2",3,14760,"MFG_OrderItem.1228","2019-10-24","20191024191458752523"
"MFG_Order.840","MFG_Custom.3","Backhoe Attachment R2",3,14760,"MFG_OrderItem.1229","2019-10-24","20191024191458752523"
"MFG_Order.841","MFG_Custom.3","Backhoe Attachment R2",3,14760,"MFG_OrderItem.1230","2019-10-24","20191024191458752523"
"MFG_Order.842","MFG_Custom.3","Backhoe Attachment R2",3,14760,"MFG_OrderItem.1231","2019-10-24","20191024191458752523"
"MFG_Order.843","MFG_Custom.3","Backhoe Attachment R2",3,14760,"MFG_OrderItem.1232","2019-10-24","20191024191458752523"
"MFG_Order.844","MFG_Custom.3","Backhoe Attachment R2",3,14760,"MFG_OrderItem.1233","2019-10-24","20191024191458752523"
"MFG_Order.845","MFG_Custom.3","Backhoe Attachment R2",3,14760,"MFG_OrderItem.1234","2019-10-24","20191024191458752523"
"MFG_Order.3424","MFG_Custom.7","Trencher T60",2,6930,"MFG_OrderItem.1235","2019-10-24","20191024191458752523"
"MFG_Order.3425","MFG_Custom.7","Trencher T60",2,6930,"MFG_OrderItem.1236","2019-10-24","20191024191458752523"
"MFG_Order.3426","MFG_Custom.7","Trencher T60",2,6930,"MFG_OrderItem.1237","2019-10-24","20191024191458752523"
"MFG_Order.3427","MFG_Custom.7","Trencher T60",2,6930,"MFG_OrderItem.1238","2019-10-24","20191024191458752523"
"MFG_Order.3428","MFG_Custom.7","Trencher T60",2,6930,"MFG_OrderItem.1239","2019-10-24","20191024191458752523"
"MFG_Order.3429","MFG_Custom.7","Trencher T60",2,6930,"MFG_OrderItem.1240","2019-10-24","20191024191458752523"
"MFG_Order.3430","MFG_Custom.7","Trencher T60",2,6930,"MFG_OrderItem.1241","2019-10-24","20191024191458752523"
"MFG_Order.3431","MFG_Custom.7","Trencher T60",2,6930,"MFG_OrderItem.1242","2019-10-24","20191024191458752523"
"MFG_Order.3432","MFG_Custom.7","Trencher T60",2,6930,"MFG_OrderItem.1243","2019-10-24","20191024191458752523"
"MFG_Order.3445","MFG_Custom.7","Trencher T60",2,6930,"MFG_OrderItem.1244","2019-10-24","20191024191458752523"
"MFG_Order.3446","MFG_Custom.7","Trencher T60",2,6930,"MFG_OrderItem.1245","2019-10-24","20191024191458752523"
"MFG_Order.3447","MFG_Custom.7","Trencher T60",2,6930,"MFG_OrderItem.1246","2019-10-24","20191024191458752523"
"MFG_Order.3448","MFG_Custom.7","Trencher T60",2,6930,"MFG_OrderItem.1247","2019-10-24","20191024191458752523"
"MFG_Order.3449","MFG_Custom.7","Trencher T60",2,6930,"MFG_OrderItem.1248","2019-10-24","20191024191458752523"
"MFG_Order.3450","MFG_Custom.7","Trencher T60",2,6930,"MFG_OrderItem.1249","2019-10-24","20191024191458752523"
"MFG_Order.3451","MFG_Custom.7","Trencher T60",2,6930,"MFG_OrderItem.1250","2019-10-24","20191024191458752523"
"MFG_Order.3240","MFG_Custom.11","Ripper 37",15,1460,"MFG_OrderItem.1251","2019-10-24","20191024191458752523"
"MFG_Order.3241","MFG_Custom.11","Ripper 37",16,1460,"MFG_OrderItem.1252","2019-10-24","20191024191458752523"
"MFG_Order.3242","MFG_Custom.11","Ripper 37",17,1460,"MFG_OrderItem.1253","2019-10-24","20191024191458752523"
"MFG_Order.3243","MFG_Custom.11","Ripper 37",15,1460,"MFG_OrderItem.1254","2019-10-24","20191024191458752523"
"MFG_Order.3244","MFG_Custom.11","Ripper 37",15,1460,"MFG_OrderItem.1255","2019-10-24","20191024191458752523"
"MFG_Order.3245","MFG_Custom.11","Ripper 37",17,1460,"MFG_OrderItem.1256","2019-10-24","20191024191458752523"
"MFG_Order.3246","MFG_Custom.11","Ripper 37",17,1460,"MFG_OrderItem.1257","2019-10-24","20191024191458752523"
"MFG_Order.3247","MFG_Custom.11","Ripper 37",16,1460,"MFG_OrderItem.1258","2019-10-24","20191024191458752523"
"MFG_Order.3248","MFG_Custom.11","Ripper 37",17,1460,"MFG_OrderItem.1259","2019-10-24","20191024191458752523"
"MFG_Order.3249","MFG_Custom.11","Ripper 37",16,1460,"MFG_OrderItem.1260","2019-10-24","20191024191458752523"
"MFG_Order.3250","MFG_Custom.11","Ripper 37",18,1460,"MFG_OrderItem.1261","2019-10-24","20191024191458752523"
"MFG_Order.3251","MFG_Custom.11","Ripper 37",16,1460,"MFG_OrderItem.1262","2019-10-24","20191024191458752523"
"MFG_Order.3239","MFG_Custom.11","Ripper 37",16,1460,"MFG_OrderItem.1263","2019-10-24","20191024191458752523"
"MFG_Order.3292","MFG_Custom.11","Ripper 37",18,1460,"MFG_OrderItem.1264","2019-10-24","20191024191458752523"
"MFG_Order.3293","MFG_Custom.11","Ripper 37",18,1460,"MFG_OrderItem.1265","2019-10-24","20191024191458752523"
"MFG_Order.115","MFG_Custom.154","Hammer H700",20,5520,"MFG_OrderItem.1266","2019-10-24","20191024191458752523"
"MFG_Order.116","MFG_Custom.154","Hammer H700",19,5520,"MFG_OrderItem.1267","2019-10-24","20191024191458752523"
"MFG_Order.117","MFG_Custom.154","Hammer H700",17,5520,"MFG_OrderItem.1268","2019-10-24","20191024191458752523"
"MFG_Order.118","MFG_Custom.154","Hammer H700",19,5520,"MFG_OrderItem.1269","2019-10-24","20191024191458752523"
"MFG_Order.119","MFG_Custom.154","Hammer H700",18,5520,"MFG_OrderItem.1270","2019-10-24","20191024191458752523"
"MFG_Order.120","MFG_Custom.154","Hammer H700",20,5520,"MFG_OrderItem.1271","2019-10-24","20191024191458752523"
"MFG_Order.3513","MFG_Custom.4","Pickup Broom PB200",10,7350,"MFG_OrderItem.1272","2019-10-24","20191024191458752523"
"MFG_Order.3514","MFG_Custom.4","Pickup Broom PB200",10,7350,"MFG_OrderItem.1273","2019-10-24","20191024191458752523"
"MFG_Order.3515","MFG_Custom.4","Pickup Broom PB200",10,7350,"MFG_OrderItem.1274","2019-10-24","20191024191458752523"
"MFG_Order.3887","MFG_Custom.141","Compactor 9000",9,5751,"MFG_OrderItem.1275","2019-10-24","20191024191458752523"
"MFG_Order.3888","MFG_Custom.141","Compactor 9000",10,5751,"MFG_OrderItem.1276","2019-10-24","20191024191458752523"
"MFG_Order.3889","MFG_Custom.141","Compactor 9000",9,5751,"MFG_OrderItem.1277","2019-10-24","20191024191458752523"
"MFG_Order.3890","MFG_Custom.141","Compactor 9000",10,5751,"MFG_OrderItem.1278","2019-10-24","20191024191458752523"
"MFG_Order.3891","MFG_Custom.141","Compactor 9000",9,5751,"MFG_OrderItem.1279","2019-10-24","20191024191458752523"
"MFG_Order.2364","MFG_Custom.141","Compactor 3500",1,5117,"MFG_OrderItem.1280","2019-10-24","20191024191458752523"
"MFG_Order.2365","MFG_Custom.141","Compactor 3500",1,5117,"MFG_OrderItem.1281","2019-10-24","20191024191458752523"
"MFG_Order.2366","MFG_Custom.141","Compactor 3500",1,5117,"MFG_OrderItem.1282","2019-10-24","20191024191458752523"
"MFG_Order.2367","MFG_Custom.141","Compactor 3500",1,5117,"MFG_OrderItem.1283","2019-10-24","20191024191458752523"
"MFG_Order.2368","MFG_Custom.141","Compactor 3500",1,5117,"MFG_OrderItem.1284","2019-10-24","20191024191458752523"
"MFG_Order.2369","MFG_Custom.141","Compactor 3500",1,5117,"MFG_OrderItem.1285","2019-10-24","20191024191458752523"
"MFG_Order.2370","MFG_Custom.141","Compactor 3500",1,5117,"MFG_OrderItem.1286","2019-10-24","20191024191458752523"
"MFG_Order.738","MFG_Custom.137","Sweeper S1000",5,5550,"MFG_OrderItem.1287","2019-10-24","20191024191458752523"
"MFG_Order.739","MFG_Custom.137","Sweeper S1000",6,5550,"MFG_OrderItem.1288","2019-10-24","20191024191458752523"
"MFG_Order.740","MFG_Custom.137","Sweeper S1000",5,5550,"MFG_OrderItem.1289","2019-10-24","20191024191458752523"
"MFG_Order.741","MFG_Custom.137","Sweeper S1000",6,5550,"MFG_OrderItem.1290","2019-10-24","20191024191458752523"
"MFG_Order.742","MFG_Custom.137","Sweeper S1000",5,5550,"MFG_OrderItem.1291","2019-10-24","20191024191458752523"
"MFG_Order.743","MFG_Custom.137","Sweeper S1000",5,5550,"MFG_OrderItem.1292","2019-10-24","20191024191458752523"
"MFG_Order.744","MFG_Custom.137","Sweeper S1000",5,5550,"MFG_OrderItem.1293","2019-10-24","20191024191458752523"
"MFG_Order.745","MFG_Custom.137","Sweeper S1000",5,5550,"MFG_OrderItem.1294","2019-10-24","20191024191458752523"
"MFG_Order.746","MFG_Custom.137","Sweeper S1000",6,5550,"MFG_OrderItem.1295","2019-10-24","20191024191458752523"
"MFG_Order.747","MFG_Custom.137","Sweeper S1000",6,5550,"MFG_OrderItem.1296","2019-10-24","20191024191458752523"
"MFG_Order.748","MFG_Custom.137","Sweeper S1000",5,5550,"MFG_OrderItem.1297","2019-10-24","20191024191458752523"
"MFG_Order.749","MFG_Custom.137","Sweeper S1000",6,5550,"MFG_OrderItem.1298","2019-10-24","20191024191458752523"
"MFG_Order.750","MFG_Custom.137","Sweeper S1000",5,5550,"MFG_OrderItem.1299","2019-10-24","20191024191458752523"
"MFG_Order.779","MFG_Custom.137","Sweeper S1000",5,5550,"MFG_OrderItem.1300","2019-10-24","20191024191458752523"
"MFG_Order.780","MFG_Custom.137","Sweeper S1000",5,5550,"MFG_OrderItem.1301","2019-10-24","20191024191458752523"
"MFG_Order.781","MFG_Custom.137","Sweeper S1000",6,5550,"MFG_OrderItem.1302","2019-10-24","20191024191458752523"
"MFG_Order.782","MFG_Custom.137","Sweeper S1000",5,5550,"MFG_OrderItem.1303","2019-10-24","20191024191458752523"
"MFG_Order.783","MFG_Custom.137","Sweeper S1000",5,5550,"MFG_OrderItem.1304","2019-10-24","20191024191458752523"
"MFG_Order.818","MFG_Custom.9","Pulverizer P20",7,4750,"MFG_OrderItem.1305","2019-10-24","20191024191458752523"
"MFG_Order.819","MFG_Custom.9","Pulverizer P20",7,4750,"MFG_OrderItem.1306","2019-10-24","20191024191458752523"
"MFG_Order.820","MFG_Custom.9","Pulverizer P20",7,4750,"MFG_OrderItem.1307","2019-10-24","20191024191458752523"
"MFG_Order.849","MFG_Custom.9","Pulverizer P20",7,4750,"MFG_OrderItem.1308","2019-10-24","20191024191458752523"
"MFG_Order.4652","MFG_Custom.142","Ripper 19",53,584,"MFG_OrderItem.1309","2019-10-24","20191024191458752523"
"MFG_Order.4653","MFG_Custom.142","Ripper 19",53,584,"MFG_OrderItem.1310","2019-10-24","20191024191458752523"
"MFG_Order.4654","MFG_Custom.142","Ripper 19",57,584,"MFG_OrderItem.1311","2019-10-24","20191024191458752523"
