BillingCountry,BillingPostalCode,BillingStreet,BillingCity,BillingState,Country,lon,lat,latlong,Address
Japan,277-0832,北柏二丁目１−５,柏市,千葉県,JP,139.98899563,35.87222767,"35.87222767,139.98899563",千葉県柏市北柏二丁目１−５
Japan,173-0012,西台二丁目１−６,板橋区,東京都,JP,139.66975498,35.77946224,"35.77946224,139.66975498",東京都板橋区西台二丁目１−６
Japan,920-0836,小立野一丁目１−１,金沢市,石川県,JP,136.68468335,36.54522309,"36.54522309,136.68468335",石川県金沢市小立野一丁目１−１
Japan,252-0825,鵠沼東一丁目２−５,藤沢市,神奈川県,JP,139.4898548,35.33362793,"35.33362793,139.4898548",神奈川県藤沢市鵠沼東一丁目２−５
Japan,277-0017,西原二丁目２−５,柏市,千葉県,JP,139.92034081,35.89814474,"35.89814474,139.92034081",千葉県柏市西原二丁目２−５
Japan,921-8134,増泉三丁目１−８,金沢市,石川県,JP,136.63774721,36.55691922,"36.55691922,136.63774721",石川県金沢市増泉三丁目１−８
Japan,470-0213,黒笹いずみ三丁目１−７,みよし市,愛知県,JP,137.09678881,35.13070921,"35.13070921,137.09678881",愛知県みよし市黒笹いずみ三丁目１−７
Japan,440-0887,西小鷹野一丁目３−７,豊橋市,愛知県,JP,137.4226546,34.76971061,"34.76971061,137.4226546",愛知県豊橋市西小鷹野一丁目３−７
Japan,920-0905,金石北一丁目３−２,金沢市,石川県,JP,136.59784749,36.60544998,"36.60544998,136.59784749",石川県金沢市金石北一丁目３−２
Japan,600-8331,唐物町二丁目１−１,京都市下京区,京都府,JP,135.76415136,34.99353333,"34.99353333,135.76415136",京都府京都市下京区唐物町二丁目１−１
Japan,601-8346,吉祥院池田南町一丁目１−１,京都市南区,京都府,JP,135.73476539,34.96460149,"34.96460149,135.73476539",京都府京都市南区吉祥院池田南町一丁目１−１
Japan,133-0053,北葛西五丁目１−６,江戸川区,東京都,JP,139.86613772,35.6748179,"35.6748179,139.86613772",東京都江戸川区北葛西五丁目１−６
Japan,920-0805,窪五丁目１−９,金沢市,石川県,JP,136.63630803,36.5274775,"36.5274775,136.63630803",石川県金沢市窪五丁目１−９
Japan,468-0014,中平五丁目１−４,名古屋市天白区,愛知県,JP,136.99578096,35.1119326,"35.1119326,136.99578096",愛知県名古屋市天白区中平五丁目１−４
Japan,444-0860,魚町二丁目１−９,岡崎市,愛知県,JP,137.15885861,34.96007368,"34.96007368,137.15885861",愛知県岡崎市魚町二丁目１−９
Japan,220-0031,南軽井沢一丁目３−１,横浜市西区,神奈川県,JP,139.61208762,35.46771304,"35.46771304,139.61208762",神奈川県横浜市西区南軽井沢一丁目３−１
Japan,181-0001,新川五丁目１−３,三鷹市,東京都,JP,139.5689908,35.67384457,"35.67384457,139.5689908",東京都三鷹市新川五丁目１−３
Japan,174-0075,坂下二丁目１−５,板橋区,東京都,JP,139.68113145,35.78224687,"35.78224687,139.68113145",東京都板橋区坂下二丁目１−５
Japan,064-0807,南一条西十六丁目３−２,札幌市中央区,北海道,JP,141.33376043,43.05664371,"43.05664371,141.33376043",北海道札幌市中央区南一条西十六丁目３−２
Japan,270-2305,つくりや台一丁目１−４,印西市,千葉県,JP,140.18043195,35.79709678,"35.79709678,140.18043195",千葉県印西市つくりや台一丁目１−４
Japan,983-0835,小鶴一丁目１−９,仙台市宮城野区,宮城県,JP,140.92855039,38.28420355,"38.28420355,140.92855039",宮城県仙台市宮城野区小鶴一丁目１−９
Japan,277-0835,布施新町二丁目３−９,柏市,千葉県,JP,140.00306185,35.88997073,"35.88997073,140.00306185",千葉県柏市布施新町二丁目３−９
Japan,513-0022,野町東一丁目１−８,鈴鹿市,三重県,JP,136.57137961,34.85125364,"34.85125364,136.57137961",三重県鈴鹿市野町東一丁目１−８
Japan,183-0012,西府町一丁目２−４,府中市,東京都,JP,139.45477674,35.67216873,"35.67216873,139.45477674",東京都府中市西府町一丁目２−４
Japan,814-0002,次郎丸四丁目２−９,福岡市早良区,福岡県,JP,130.32819642,33.54855816,"33.54855816,130.32819642",福岡県福岡市早良区次郎丸四丁目２−９
Japan,003-0837,北郷五条八丁目１−９,札幌市白石区,北海道,JP,141.42614106,43.05758295,"43.05758295,141.42614106",北海道札幌市白石区北郷五条八丁目１−９
Japan,062-0003,美園十一条五丁目２−４,札幌市豊平区,北海道,JP,141.38072939,43.03601282,"43.03601282,141.38072939",北海道札幌市豊平区美園十一条五丁目２−４
Japan,442-0048,小田渕町二丁目３−８,豊川市,愛知県,JP,137.34655231,34.81577388,"34.81577388,137.34655231",愛知県豊川市小田渕町二丁目３−８
Japan,921-8145,七ツ屋町一丁目１−９,金沢市,石川県,JP,136.65074485,36.586522,"36.586522,136.65074485",石川県金沢市七ツ屋町一丁目１−９
Japan,664-0893,緑ケ丘一丁目１−６,伊丹市,兵庫県,JP,135.40801958,34.79331555,"34.79331555,135.40801958",兵庫県伊丹市緑ケ丘一丁目１−６
Japan,321-0145,元今泉二丁目１−６,宇都宮市,栃木県,JP,139.90170516,36.56452542,"36.56452542,139.90170516",栃木県宇都宮市元今泉二丁目１−６
Japan,151-0065,西原一丁目３−１,渋谷区,東京都,JP,139.68070215,35.67477855,"35.67477855,139.68070215",東京都渋谷区西原一丁目３−１
Japan,321-0105,陽東五丁目２−３,宇都宮市,栃木県,JP,139.93095376,36.55788524,"36.55788524,139.93095376",栃木県宇都宮市陽東五丁目２−３
Japan,158-0081,宇奈根一丁目３−４,世田谷区,東京都,JP,139.60647637,35.6188531,"35.6188531,139.60647637",東京都世田谷区宇奈根一丁目３−４
Japan,983-0014,岡田西町二丁目３−６,仙台市宮城野区,宮城県,JP,140.96003974,38.25497686,"38.25497686,140.96003974",宮城県仙台市宮城野区岡田西町二丁目３−６
Japan,062-0934,平岸三条七丁目１−６,札幌市豊平区,北海道,JP,141.37162501,43.03607213,"43.03607213,141.37162501",北海道札幌市豊平区平岸三条七丁目１−６
Japan,330-0042,仲町一丁目２−６,さいたま市浦和区,埼玉県,JP,139.65451257,35.86177752,"35.86177752,139.65451257",埼玉県さいたま市浦和区仲町一丁目２−６
Japan,064-0918,南二条西三丁目１−６,札幌市中央区,北海道,JP,141.35390755,43.05797159,"43.05797159,141.35390755",北海道札幌市中央区南二条西三丁目１−６
Japan,277-0027,あかね町一丁目２−７,柏市,千葉県,JP,139.97940881,35.84923689,"35.84923689,139.97940881",千葉県柏市あかね町一丁目２−７
Japan,564-0028,平松町二丁目３−９,吹田市,大阪府,JP,135.53411209,34.77015278,"34.77015278,135.53411209",大阪府吹田市平松町二丁目３−９
Japan,984-0821,河原町二丁目１−２,仙台市若林区,宮城県,JP,140.89258958,38.23733897,"38.23733897,140.89258958",宮城県仙台市若林区河原町二丁目１−２
Japan,183-0002,宮西町四丁目１−９,府中市,東京都,JP,139.47504635,35.6712122,"35.6712122,139.47504635",東京都府中市宮西町四丁目１−９
Japan,279-0012,入船五丁目１−６,浦安市,千葉県,JP,139.91909521,35.65339289,"35.65339289,139.91909521",千葉県浦安市入船五丁目１−６
Japan,167-0021,上高井戸一丁目２−２,杉並区,東京都,JP,139.61101007,35.67414437,"35.67414437,139.61101007",東京都杉並区上高井戸一丁目２−２
Japan,486-0968,味美町三丁目３−１,春日井市,愛知県,JP,136.94353251,35.23657942,"35.23657942,136.94353251",愛知県春日井市味美町三丁目３−１
Japan,904-2426,字安慶名二丁目３−５,うるま市,沖縄県,JP,127.85245578,26.38198535,"26.38198535,127.85245578",沖縄県うるま市字安慶名二丁目３−５
Japan,470-0118,米野木町一丁目２−２,日進市,愛知県,JP,137.07154756,35.13217201,"35.13217201,137.07154756",愛知県日進市米野木町一丁目２−２
Japan,856-0041,富の原一丁目３−１,大村市,長崎県,JP,129.93696654,32.9377468,"32.9377468,129.93696654",長崎県大村市富の原一丁目３−１
Japan,178-0063,石神井台七丁目３−３,練馬区,東京都,JP,139.57914398,35.73213106,"35.73213106,139.57914398",東京都練馬区石神井台七丁目３−３
Japan,323-0031,東間々田一丁目２−６,小山市,栃木県,JP,139.77444178,36.27158513,"36.27158513,139.77444178",栃木県小山市東間々田一丁目２−６
Japan,733-0805,三滝本町一丁目３−５,広島市西区,広島県,JP,132.4403153,34.41647854,"34.41647854,132.4403153",広島県広島市西区三滝本町一丁目３−５
Japan,448-0027,相生町二丁目１−６,刈谷市,愛知県,JP,137.0094884,34.99251576,"34.99251576,137.0094884",愛知県刈谷市相生町二丁目１−６
Japan,277-0853,南増尾四丁目３−３,柏市,千葉県,JP,139.96646903,35.81289452,"35.81289452,139.96646903",千葉県柏市南増尾四丁目３−３
Japan,700-0087,津島一丁目３−６,岡山市北区,岡山県,JP,133.92083006,34.69387102,"34.69387102,133.92083006",岡山県岡山市北区津島一丁目３−６
Japan,566-0024,千里丘三丁目３−１,摂津市,大阪府,JP,135.54602495,34.78882158,"34.78882158,135.54602495",大阪府摂津市千里丘三丁目３−１
Japan,709-1204,並木町二丁目２−９,岡山市南区,岡山県,JP,133.94192541,34.61036076,"34.61036076,133.94192541",岡山県岡山市南区並木町二丁目２−９
Japan,862-0909,御領七丁目１−３,熊本市東区,熊本県,JP,130.77931985,32.83390873,"32.83390873,130.77931985",熊本県熊本市東区御領七丁目１−３
Japan,904-0031,安慶田五丁目２−２,沖縄市,沖縄県,JP,127.8120647,26.32761661,"26.32761661,127.8120647",沖縄県沖縄市安慶田五丁目２−２
Japan,639-0264,磯壁六丁目３−１,香芝市,奈良県,JP,135.70207227,34.5310838,"34.5310838,135.70207227",奈良県香芝市磯壁六丁目３−１
Japan,814-0155,七隈一丁目１−４,福岡市城南区,福岡県,JP,130.35782943,33.56763154,"33.56763154,130.35782943",福岡県福岡市城南区七隈一丁目１−４
Japan,333-0854,在家町一丁目２−４,川口市,埼玉県,JP,139.70911491,35.85625754,"35.85625754,139.70911491",埼玉県川口市在家町一丁目２−４
Japan,223-0052,綱島西一丁目２−４,横浜市港北区,神奈川県,JP,139.63239473,35.53759523,"35.53759523,139.63239473",神奈川県横浜市港北区綱島西一丁目２−４
Japan,921-8104,鳴瀬元町一丁目３−３,金沢市,石川県,JP,136.72738267,36.60210537,"36.60210537,136.72738267",石川県金沢市鳴瀬元町一丁目３−３
Japan,146-0082,羽田空港二丁目２−９,大田区,東京都,JP,139.76532113,35.55214812,"35.55214812,139.76532113",東京都大田区羽田空港二丁目２−９
Japan,664-0003,荒牧南二丁目２−２,伊丹市,兵庫県,JP,135.38038438,34.80516085,"34.80516085,135.38038438",兵庫県伊丹市荒牧南二丁目２−２
Japan,134-0003,東松本一丁目１−６,江戸川区,東京都,JP,139.88603593,35.7185219,"35.7185219,139.88603593",東京都江戸川区東松本一丁目１−６
Japan,921-8024,下鴛原町一丁目３−７,金沢市,石川県,JP,136.71535719,36.4913851,"36.4913851,136.71535719",石川県金沢市下鴛原町一丁目３−７
Japan,606-8325,修学院泉殿町二丁目１−１,京都市左京区,京都府,JP,135.797273,35.05496035,"35.05496035,135.797273",京都府京都市左京区修学院泉殿町二丁目１−１
Japan,183-0021,是政一丁目２−８,府中市,東京都,JP,139.49527303,35.66312523,"35.66312523,139.49527303",東京都府中市是政一丁目２−８
Japan,305-0851,大わし一丁目２−９,つくば市,茨城県,JP,140.0922686,36.05383075,"36.05383075,140.0922686",茨城県つくば市大わし一丁目２−９
Japan,700-0833,天瀬一丁目３−９,岡山市北区,岡山県,JP,133.92876871,34.65589137,"34.65589137,133.92876871",岡山県岡山市北区天瀬一丁目３−９
Japan,731-0121,伴北七丁目２−７,広島市安佐南区,広島県,JP,132.40598188,34.48286838,"34.48286838,132.40598188",広島県広島市安佐南区伴北七丁目２−７
Japan,533-0021,瑞光四丁目３−１,大阪市東淀川区,大阪府,JP,135.54630203,34.75268186,"34.75268186,135.54630203",大阪府大阪市東淀川区瑞光四丁目３−１
Japan,064-0921,南三条西十二丁目１−８,札幌市中央区,北海道,JP,141.34018931,43.05455489,"43.05455489,141.34018931",北海道札幌市中央区南三条西十二丁目１−８
Japan,454-0866,春田二丁目１−９,名古屋市中川区,愛知県,JP,136.81542634,35.14399903,"35.14399903,136.81542634",愛知県名古屋市中川区春田二丁目１−９
Japan,452-0034,西須ケ口一丁目２−１,清須市,愛知県,JP,136.83972486,35.20118507,"35.20118507,136.83972486",愛知県清須市西須ケ口一丁目２−１
Japan,812-0037,堅粕三丁目２−１,福岡市博多区,福岡県,JP,130.42259437,33.59778237,"33.59778237,130.42259437",福岡県福岡市博多区堅粕三丁目２−１
Japan,440-0077,三ノ輪町二丁目２−５,豊橋市,愛知県,JP,137.41058699,34.74919974,"34.74919974,137.41058699",愛知県豊橋市三ノ輪町二丁目２−５
Japan,440-0835,飯村南五丁目２−６,豊橋市,愛知県,JP,137.42753081,34.73998963,"34.73998963,137.42753081",愛知県豊橋市飯村南五丁目２−６
Japan,444-0841,羽栗町二丁目１−５,岡崎市,愛知県,JP,137.22960631,34.88743009,"34.88743009,137.22960631",愛知県岡崎市羽栗町二丁目１−５
Japan,321-0158,西川田本町一丁目３−２,宇都宮市,栃木県,JP,139.84992389,36.51789208,"36.51789208,139.84992389",栃木県宇都宮市西川田本町一丁目３−２
Japan,210-0824,川中島一丁目１−３,川崎市川崎区,神奈川県,JP,139.72698349,35.53319735,"35.53319735,139.72698349",神奈川県川崎市川崎区川中島一丁目１−３
Japan,454-0831,万町二丁目１−３,名古屋市中川区,愛知県,JP,136.85837238,35.14769881,"35.14769881,136.85837238",愛知県名古屋市中川区万町二丁目１−３
Japan,183-0002,宮西町二丁目３−２,府中市,東京都,JP,139.47758777,35.67009085,"35.67009085,139.47758777",東京都府中市宮西町二丁目３−２
Japan,286-0114,東ノ台二丁目２−４,成田市,千葉県,JP,140.46354335,35.83444106,"35.83444106,140.46354335",千葉県成田市東ノ台二丁目２−４
Japan,211-0012,新城中町二丁目１−７,川崎市中原区,神奈川県,JP,139.63348445,35.58347165,"35.58347165,139.63348445",神奈川県川崎市中原区新城中町二丁目１−７
Japan,142-0052,北品川四丁目２−６,品川区,東京都,JP,139.73747704,35.62035376,"35.62035376,139.73747704",東京都品川区北品川四丁目２−６
Japan,273-0866,豊富町二丁目３−６,船橋市,千葉県,JP,140.06921978,35.76331184,"35.76331184,140.06921978",千葉県船橋市豊富町二丁目３−６
Japan,602-8392,北兼康町一丁目３−１,京都市上京区,京都府,JP,135.75481108,35.03068189,"35.03068189,135.75481108",京都府京都市上京区北兼康町一丁目３−１
Japan,810-0802,店屋町一丁目２−５,福岡市博多区,福岡県,JP,130.40893251,33.59663262,"33.59663262,130.40893251",福岡県福岡市博多区店屋町一丁目２−５
Japan,215-0011,五力田二丁目１−７,川崎市麻生区,神奈川県,JP,139.48988503,35.60399188,"35.60399188,139.48988503",神奈川県川崎市麻生区五力田二丁目１−７
